Cultivo,Campaña,Provincia,Departamento,idProvincia,idDepartamento,Rendimiento
Maíz,2018/19,BUENOS AIRES,25 DE MAYO,6,854,8500
Maíz,2019/20,BUENOS AIRES,25 DE MAYO,6,854,8100
Maíz,2020/21,BUENOS AIRES,25 DE MAYO,6,854,7910
Maíz,2021/22,BUENOS AIRES,25 DE MAYO,6,854,7350
Maíz,2022/23,BUENOS AIRES,25 DE MAYO,6,854,4890
Maíz,2018/19,BUENOS AIRES,9 DE JULIO,6,588,9000
Maíz,2019/20,BUENOS AIRES,9 DE JULIO,6,588,8350
Maíz,2020/21,BUENOS AIRES,9 DE JULIO,6,588,9000
Maíz,2021/22,BUENOS AIRES,9 DE JULIO,6,588,8000
Maíz,2022/23,BUENOS AIRES,9 DE JULIO,6,588,4000
Maíz,2018/19,BUENOS AIRES,ADOLFO ALSINA,6,7,7200
Maíz,2019/20,BUENOS AIRES,ADOLFO ALSINA,6,7,6200
Maíz,2020/21,BUENOS AIRES,ADOLFO ALSINA,6,7,5500
Maíz,2021/22,BUENOS AIRES,ADOLFO ALSINA,6,7,7200
Maíz,2022/23,BUENOS AIRES,ADOLFO ALSINA,6,7,5500
Maíz,2018/19,BUENOS AIRES,ADOLFO GONZALES CHAVES,6,14,6600
Maíz,2019/20,BUENOS AIRES,ADOLFO GONZALES CHAVES,6,14,5800
Maíz,2020/21,BUENOS AIRES,ADOLFO GONZALES CHAVES,6,14,7000
Maíz,2021/22,BUENOS AIRES,ADOLFO GONZALES CHAVES,6,14,3500
Maíz,2022/23,BUENOS AIRES,ADOLFO GONZALES CHAVES,6,14,4600
Maíz,2018/19,BUENOS AIRES,ALBERTI,6,21,9000
Maíz,2019/20,BUENOS AIRES,ALBERTI,6,21,8350
Maíz,2020/21,BUENOS AIRES,ALBERTI,6,21,9000
Maíz,2021/22,BUENOS AIRES,ALBERTI,6,21,8000
Maíz,2022/23,BUENOS AIRES,ALBERTI,6,21,3000
Maíz,2018/19,BUENOS AIRES,ARRECIFES,6,77,11000
Maíz,2019/20,BUENOS AIRES,ARRECIFES,6,77,8400
Maíz,2020/21,BUENOS AIRES,ARRECIFES,6,77,8100
Maíz,2021/22,BUENOS AIRES,ARRECIFES,6,77,6750
Maíz,2022/23,BUENOS AIRES,ARRECIFES,6,77,4600
Maíz,2018/19,BUENOS AIRES,AYACUCHO,6,42,7000
Maíz,2019/20,BUENOS AIRES,AYACUCHO,6,42,7000
Maíz,2020/21,BUENOS AIRES,AYACUCHO,6,42,7500
Maíz,2021/22,BUENOS AIRES,AYACUCHO,6,42,6800
Maíz,2022/23,BUENOS AIRES,AYACUCHO,6,42,5000
Maíz,2018/19,BUENOS AIRES,AZUL,6,49,7500
Maíz,2019/20,BUENOS AIRES,AZUL,6,49,8200
Maíz,2020/21,BUENOS AIRES,AZUL,6,49,7000
Maíz,2021/22,BUENOS AIRES,AZUL,6,49,6600
Maíz,2022/23,BUENOS AIRES,AZUL,6,49,5700
Maíz,2020/21,BUENOS AIRES,BAHIA BLANCA,6,56,4000
Maíz,2021/22,BUENOS AIRES,BAHIA BLANCA,6,56,3000
Maíz,2018/19,BUENOS AIRES,BALCARCE,6,63,8500
Maíz,2019/20,BUENOS AIRES,BALCARCE,6,63,7800
Maíz,2020/21,BUENOS AIRES,BALCARCE,6,63,7000
Maíz,2021/22,BUENOS AIRES,BALCARCE,6,63,6700
Maíz,2022/23,BUENOS AIRES,BALCARCE,6,63,6200
Maíz,2018/19,BUENOS AIRES,BARADERO,6,70,10500
Maíz,2019/20,BUENOS AIRES,BARADERO,6,70,8600
Maíz,2020/21,BUENOS AIRES,BARADERO,6,70,8100
Maíz,2021/22,BUENOS AIRES,BARADERO,6,70,6700
Maíz,2022/23,BUENOS AIRES,BARADERO,6,70,4400
Maíz,2018/19,BUENOS AIRES,BENITO JUAREZ,6,84,6000
Maíz,2019/20,BUENOS AIRES,BENITO JUAREZ,6,84,6000
Maíz,2020/21,BUENOS AIRES,BENITO JUAREZ,6,84,6000
Maíz,2021/22,BUENOS AIRES,BENITO JUAREZ,6,84,6500
Maíz,2022/23,BUENOS AIRES,BENITO JUAREZ,6,84,5000
Maíz,2018/19,BUENOS AIRES,BOLIVAR,6,105,8800
Maíz,2019/20,BUENOS AIRES,BOLIVAR,6,105,7600
Maíz,2020/21,BUENOS AIRES,BOLIVAR,6,105,6700
Maíz,2021/22,BUENOS AIRES,BOLIVAR,6,105,8500
Maíz,2022/23,BUENOS AIRES,BOLIVAR,6,105,6500
Maíz,2018/19,BUENOS AIRES,BRAGADO,6,112,9000
Maíz,2019/20,BUENOS AIRES,BRAGADO,6,112,8350
Maíz,2020/21,BUENOS AIRES,BRAGADO,6,112,9000
Maíz,2021/22,BUENOS AIRES,BRAGADO,6,112,8000
Maíz,2022/23,BUENOS AIRES,BRAGADO,6,112,3500
Maíz,2018/19,BUENOS AIRES,BRANDSEN,6,119,8500
Maíz,2019/20,BUENOS AIRES,BRANDSEN,6,119,8000
Maíz,2020/21,BUENOS AIRES,BRANDSEN,6,119,7700
Maíz,2021/22,BUENOS AIRES,BRANDSEN,6,119,6500
Maíz,2022/23,BUENOS AIRES,BRANDSEN,6,119,5500
Maíz,2018/19,BUENOS AIRES,CAMPANA,6,126,11000
Maíz,2019/20,BUENOS AIRES,CAMPANA,6,126,8400
Maíz,2020/21,BUENOS AIRES,CAMPANA,6,126,8200
Maíz,2021/22,BUENOS AIRES,CAMPANA,6,126,6475
Maíz,2022/23,BUENOS AIRES,CAMPANA,6,126,4900
Maíz,2018/19,BUENOS AIRES,CANUELAS,6,134,8500
Maíz,2019/20,BUENOS AIRES,CANUELAS,6,134,8000
Maíz,2020/21,BUENOS AIRES,CANUELAS,6,134,7900
Maíz,2021/22,BUENOS AIRES,CANUELAS,6,134,6800
Maíz,2022/23,BUENOS AIRES,CANUELAS,6,134,5500
Maíz,2018/19,BUENOS AIRES,CAPITAN SARMIENTO,6,140,11000
Maíz,2019/20,BUENOS AIRES,CAPITAN SARMIENTO,6,140,7900
Maíz,2020/21,BUENOS AIRES,CAPITAN SARMIENTO,6,140,8300
Maíz,2021/22,BUENOS AIRES,CAPITAN SARMIENTO,6,140,6885
Maíz,2022/23,BUENOS AIRES,CAPITAN SARMIENTO,6,140,4800
Maíz,2018/19,BUENOS AIRES,CARLOS CASARES,6,147,9200
Maíz,2019/20,BUENOS AIRES,CARLOS CASARES,6,147,9000
Maíz,2020/21,BUENOS AIRES,CARLOS CASARES,6,147,8300
Maíz,2021/22,BUENOS AIRES,CARLOS CASARES,6,147,8500
Maíz,2022/23,BUENOS AIRES,CARLOS CASARES,6,147,650
Maíz,2018/19,BUENOS AIRES,CARLOS TEJEDOR,6,154,9200
Maíz,2019/20,BUENOS AIRES,CARLOS TEJEDOR,6,154,8600
Maíz,2020/21,BUENOS AIRES,CARLOS TEJEDOR,6,154,5500
Maíz,2021/22,BUENOS AIRES,CARLOS TEJEDOR,6,154,8400
Maíz,2022/23,BUENOS AIRES,CARLOS TEJEDOR,6,154,5500
Maíz,2018/19,BUENOS AIRES,CARMEN DE ARECO,6,161,9700
Maíz,2019/20,BUENOS AIRES,CARMEN DE ARECO,6,161,8800
Maíz,2020/21,BUENOS AIRES,CARMEN DE ARECO,6,161,7200
Maíz,2021/22,BUENOS AIRES,CARMEN DE ARECO,6,161,5600
Maíz,2022/23,BUENOS AIRES,CARMEN DE ARECO,6,161,5000
Maíz,2018/19,BUENOS AIRES,CASTELLI,6,168,7000
Maíz,2019/20,BUENOS AIRES,CASTELLI,6,168,7200
Maíz,2020/21,BUENOS AIRES,CASTELLI,6,168,7800
Maíz,2021/22,BUENOS AIRES,CASTELLI,6,168,7000
Maíz,2022/23,BUENOS AIRES,CASTELLI,6,168,4000
Maíz,2018/19,BUENOS AIRES,CHACABUCO,6,210,10500
Maíz,2019/20,BUENOS AIRES,CHACABUCO,6,210,9700
Maíz,2020/21,BUENOS AIRES,CHACABUCO,6,210,8600
Maíz,2021/22,BUENOS AIRES,CHACABUCO,6,210,7100
Maíz,2022/23,BUENOS AIRES,CHACABUCO,6,210,5000
Maíz,2018/19,BUENOS AIRES,CHASCOMUS,6,217,8500
Maíz,2019/20,BUENOS AIRES,CHASCOMUS,6,217,8000
Maíz,2020/21,BUENOS AIRES,CHASCOMUS,6,217,8100
Maíz,2021/22,BUENOS AIRES,CHASCOMUS,6,217,7000
Maíz,2022/23,BUENOS AIRES,CHASCOMUS,6,217,5506
Maíz,2018/19,BUENOS AIRES,CHIVILCOY,6,224,9000
Maíz,2019/20,BUENOS AIRES,CHIVILCOY,6,224,8350
Maíz,2020/21,BUENOS AIRES,CHIVILCOY,6,224,9000
Maíz,2021/22,BUENOS AIRES,CHIVILCOY,6,224,7500
Maíz,2022/23,BUENOS AIRES,CHIVILCOY,6,224,3000
Maíz,2018/19,BUENOS AIRES,COLON,6,175,11300
Maíz,2019/20,BUENOS AIRES,COLON,6,175,9200
Maíz,2020/21,BUENOS AIRES,COLON,6,175,8400
Maíz,2021/22,BUENOS AIRES,COLON,6,175,7400
Maíz,2022/23,BUENOS AIRES,COLON,6,175,5000
Maíz,2018/19,BUENOS AIRES,CORONEL DE MARINA L ROSALES,6,182,4000
Maíz,2019/20,BUENOS AIRES,CORONEL DE MARINA L ROSALES,6,182,2800
Maíz,2020/21,BUENOS AIRES,CORONEL DE MARINA L ROSALES,6,182,4000
Maíz,2021/22,BUENOS AIRES,CORONEL DE MARINA L ROSALES,6,182,3800
Maíz,2022/23,BUENOS AIRES,CORONEL DE MARINA L ROSALES,6,182,3500
Maíz,2018/19,BUENOS AIRES,CORONEL DORREGO,6,189,6100
Maíz,2019/20,BUENOS AIRES,CORONEL DORREGO,6,189,6000
Maíz,2020/21,BUENOS AIRES,CORONEL DORREGO,6,189,4500
Maíz,2021/22,BUENOS AIRES,CORONEL DORREGO,6,189,3000
Maíz,2022/23,BUENOS AIRES,CORONEL DORREGO,6,189,4500
Maíz,2018/19,BUENOS AIRES,CORONEL PRINGLES,6,196,6600
Maíz,2019/20,BUENOS AIRES,CORONEL PRINGLES,6,196,5800
Maíz,2020/21,BUENOS AIRES,CORONEL PRINGLES,6,196,5000
Maíz,2021/22,BUENOS AIRES,CORONEL PRINGLES,6,196,4000
Maíz,2022/23,BUENOS AIRES,CORONEL PRINGLES,6,196,3800
Maíz,2018/19,BUENOS AIRES,CORONEL SUAREZ,6,203,6000
Maíz,2019/20,BUENOS AIRES,CORONEL SUAREZ,6,203,7500
Maíz,2020/21,BUENOS AIRES,CORONEL SUAREZ,6,203,5000
Maíz,2021/22,BUENOS AIRES,CORONEL SUAREZ,6,203,8000
Maíz,2022/23,BUENOS AIRES,CORONEL SUAREZ,6,203,6000
Maíz,2018/19,BUENOS AIRES,DAIREAUX,6,231,8800
Maíz,2019/20,BUENOS AIRES,DAIREAUX,6,231,7600
Maíz,2020/21,BUENOS AIRES,DAIREAUX,6,231,7000
Maíz,2021/22,BUENOS AIRES,DAIREAUX,6,231,9000
Maíz,2022/23,BUENOS AIRES,DAIREAUX,6,231,6000
Maíz,2018/19,BUENOS AIRES,DOLORES,6,238,6300
Maíz,2019/20,BUENOS AIRES,DOLORES,6,238,6500
Maíz,2018/19,BUENOS AIRES,EXALTACION DE LA CRUZ,6,266,10800
Maíz,2019/20,BUENOS AIRES,EXALTACION DE LA CRUZ,6,266,8600
Maíz,2020/21,BUENOS AIRES,EXALTACION DE LA CRUZ,6,266,8200
Maíz,2021/22,BUENOS AIRES,EXALTACION DE LA CRUZ,6,266,6850
Maíz,2022/23,BUENOS AIRES,EXALTACION DE LA CRUZ,6,266,4600
Maíz,2018/19,BUENOS AIRES,FLORENTINO AMEGHINO,6,277,10200
Maíz,2019/20,BUENOS AIRES,FLORENTINO AMEGHINO,6,277,9550
Maíz,2020/21,BUENOS AIRES,FLORENTINO AMEGHINO,6,277,8500
Maíz,2021/22,BUENOS AIRES,FLORENTINO AMEGHINO,6,277,7700
Maíz,2022/23,BUENOS AIRES,FLORENTINO AMEGHINO,6,277,5800
Maíz,2018/19,BUENOS AIRES,GENERAL ALVARADO,6,280,8700
Maíz,2019/20,BUENOS AIRES,GENERAL ALVARADO,6,280,9000
Maíz,2020/21,BUENOS AIRES,GENERAL ALVARADO,6,280,9000
Maíz,2021/22,BUENOS AIRES,GENERAL ALVARADO,6,280,6500
Maíz,2022/23,BUENOS AIRES,GENERAL ALVARADO,6,280,6100
Maíz,2018/19,BUENOS AIRES,GENERAL ALVEAR,6,287,7800
Maíz,2019/20,BUENOS AIRES,GENERAL ALVEAR,6,287,7600
Maíz,2020/21,BUENOS AIRES,GENERAL ALVEAR,6,287,5800
Maíz,2021/22,BUENOS AIRES,GENERAL ALVEAR,6,287,7700
Maíz,2022/23,BUENOS AIRES,GENERAL ALVEAR,6,287,6500
Maíz,2018/19,BUENOS AIRES,GENERAL ARENALES,6,294,10000
Maíz,2019/20,BUENOS AIRES,GENERAL ARENALES,6,294,9900
Maíz,2020/21,BUENOS AIRES,GENERAL ARENALES,6,294,8200
Maíz,2021/22,BUENOS AIRES,GENERAL ARENALES,6,294,6600
Maíz,2022/23,BUENOS AIRES,GENERAL ARENALES,6,294,5000
Maíz,2018/19,BUENOS AIRES,GENERAL BELGRANO,6,301,8000
Maíz,2019/20,BUENOS AIRES,GENERAL BELGRANO,6,301,7400
Maíz,2020/21,BUENOS AIRES,GENERAL BELGRANO,6,301,7330
Maíz,2021/22,BUENOS AIRES,GENERAL BELGRANO,6,301,7030
Maíz,2022/23,BUENOS AIRES,GENERAL BELGRANO,6,301,5050
Maíz,2018/19,BUENOS AIRES,GENERAL GUIDO,6,308,6800
Maíz,2019/20,BUENOS AIRES,GENERAL GUIDO,6,308,7000
Maíz,2020/21,BUENOS AIRES,GENERAL GUIDO,6,308,7600
Maíz,2021/22,BUENOS AIRES,GENERAL GUIDO,6,308,6500
Maíz,2022/23,BUENOS AIRES,GENERAL GUIDO,6,308,4000
Maíz,2018/19,BUENOS AIRES,GENERAL JUAN MADARIAGA,6,315,8300
Maíz,2019/20,BUENOS AIRES,GENERAL JUAN MADARIAGA,6,315,8200
Maíz,2020/21,BUENOS AIRES,GENERAL JUAN MADARIAGA,6,315,8500
Maíz,2021/22,BUENOS AIRES,GENERAL JUAN MADARIAGA,6,315,7800
Maíz,2022/23,BUENOS AIRES,GENERAL JUAN MADARIAGA,6,315,8000
Maíz,2018/19,BUENOS AIRES,GENERAL LA MADRID,6,322,5500
Maíz,2019/20,BUENOS AIRES,GENERAL LA MADRID,6,322,5000
Maíz,2020/21,BUENOS AIRES,GENERAL LA MADRID,6,322,6000
Maíz,2021/22,BUENOS AIRES,GENERAL LA MADRID,6,322,6500
Maíz,2022/23,BUENOS AIRES,GENERAL LA MADRID,6,322,6000
Maíz,2018/19,BUENOS AIRES,GENERAL LAS HERAS,6,329,8500
Maíz,2019/20,BUENOS AIRES,GENERAL LAS HERAS,6,329,8000
Maíz,2020/21,BUENOS AIRES,GENERAL LAS HERAS,6,329,8400
Maíz,2021/22,BUENOS AIRES,GENERAL LAS HERAS,6,329,7200
Maíz,2022/23,BUENOS AIRES,GENERAL LAS HERAS,6,329,5500
Maíz,2018/19,BUENOS AIRES,GENERAL LAVALLE,6,336,7000
Maíz,2019/20,BUENOS AIRES,GENERAL LAVALLE,6,336,7000
Maíz,2020/21,BUENOS AIRES,GENERAL LAVALLE,6,336,6500
Maíz,2021/22,BUENOS AIRES,GENERAL LAVALLE,6,336,6000
Maíz,2018/19,BUENOS AIRES,GENERAL PAZ,6,343,8500
Maíz,2019/20,BUENOS AIRES,GENERAL PAZ,6,343,8000
Maíz,2020/21,BUENOS AIRES,GENERAL PAZ,6,343,7800
Maíz,2021/22,BUENOS AIRES,GENERAL PAZ,6,343,7000
Maíz,2022/23,BUENOS AIRES,GENERAL PAZ,6,343,5500
Maíz,2018/19,BUENOS AIRES,GENERAL PINTO,6,351,10150
Maíz,2019/20,BUENOS AIRES,GENERAL PINTO,6,351,9696
Maíz,2020/21,BUENOS AIRES,GENERAL PINTO,6,351,8700
Maíz,2021/22,BUENOS AIRES,GENERAL PINTO,6,351,7900
Maíz,2022/23,BUENOS AIRES,GENERAL PINTO,6,351,6100
Maíz,2018/19,BUENOS AIRES,GENERAL PUEYRREDON,6,357,9000
Maíz,2019/20,BUENOS AIRES,GENERAL PUEYRREDON,6,357,8500
Maíz,2020/21,BUENOS AIRES,GENERAL PUEYRREDON,6,357,9000
Maíz,2021/22,BUENOS AIRES,GENERAL PUEYRREDON,6,357,7000
Maíz,2022/23,BUENOS AIRES,GENERAL PUEYRREDON,6,357,6200
Maíz,2018/19,BUENOS AIRES,GENERAL RODRIGUEZ,6,364,8500
Maíz,2019/20,BUENOS AIRES,GENERAL RODRIGUEZ,6,364,8000
Maíz,2020/21,BUENOS AIRES,GENERAL RODRIGUEZ,6,364,7900
Maíz,2021/22,BUENOS AIRES,GENERAL RODRIGUEZ,6,364,7200
Maíz,2022/23,BUENOS AIRES,GENERAL RODRIGUEZ,6,364,5700
Maíz,2018/19,BUENOS AIRES,GENERAL VIAMONTE,6,385,10100
Maíz,2019/20,BUENOS AIRES,GENERAL VIAMONTE,6,385,9500
Maíz,2020/21,BUENOS AIRES,GENERAL VIAMONTE,6,385,9000
Maíz,2021/22,BUENOS AIRES,GENERAL VIAMONTE,6,385,8000
Maíz,2022/23,BUENOS AIRES,GENERAL VIAMONTE,6,385,5900
Maíz,2018/19,BUENOS AIRES,GENERAL VILLEGAS,6,392,10300
Maíz,2019/20,BUENOS AIRES,GENERAL VILLEGAS,6,392,7900
Maíz,2020/21,BUENOS AIRES,GENERAL VILLEGAS,6,392,8400
Maíz,2021/22,BUENOS AIRES,GENERAL VILLEGAS,6,392,7750
Maíz,2022/23,BUENOS AIRES,GENERAL VILLEGAS,6,392,6000
Maíz,2018/19,BUENOS AIRES,GUAMINI,6,399,7500
Maíz,2019/20,BUENOS AIRES,GUAMINI,6,399,6500
Maíz,2020/21,BUENOS AIRES,GUAMINI,6,399,5500
Maíz,2021/22,BUENOS AIRES,GUAMINI,6,399,7200
Maíz,2022/23,BUENOS AIRES,GUAMINI,6,399,5800
Maíz,2018/19,BUENOS AIRES,HIPOLITO YRIGOYEN,6,406,8800
Maíz,2019/20,BUENOS AIRES,HIPOLITO YRIGOYEN,6,406,7600
Maíz,2020/21,BUENOS AIRES,HIPOLITO YRIGOYEN,6,406,7500
Maíz,2021/22,BUENOS AIRES,HIPOLITO YRIGOYEN,6,406,8500
Maíz,2022/23,BUENOS AIRES,HIPOLITO YRIGOYEN,6,406,6500
Maíz,2018/19,BUENOS AIRES,JUNIN,6,413,10200
Maíz,2019/20,BUENOS AIRES,JUNIN,6,413,9900
Maíz,2020/21,BUENOS AIRES,JUNIN,6,413,8200
Maíz,2021/22,BUENOS AIRES,JUNIN,6,413,8100
Maíz,2022/23,BUENOS AIRES,JUNIN,6,413,5000
Maíz,2018/19,BUENOS AIRES,LA PLATA,6,441,8500
Maíz,2019/20,BUENOS AIRES,LA PLATA,6,441,8000
Maíz,2020/21,BUENOS AIRES,LA PLATA,6,441,7800
Maíz,2021/22,BUENOS AIRES,LA PLATA,6,441,6900
Maíz,2022/23,BUENOS AIRES,LA PLATA,6,441,5500
Maíz,2018/19,BUENOS AIRES,LAPRIDA,6,448,6400
Maíz,2019/20,BUENOS AIRES,LAPRIDA,6,448,5800
Maíz,2020/21,BUENOS AIRES,LAPRIDA,6,448,6000
Maíz,2021/22,BUENOS AIRES,LAPRIDA,6,448,3500
Maíz,2022/23,BUENOS AIRES,LAPRIDA,6,448,4000
Maíz,2018/19,BUENOS AIRES,LAS FLORES,6,455,8000
Maíz,2019/20,BUENOS AIRES,LAS FLORES,6,455,7300
Maíz,2020/21,BUENOS AIRES,LAS FLORES,6,455,7330
Maíz,2021/22,BUENOS AIRES,LAS FLORES,6,455,7030
Maíz,2022/23,BUENOS AIRES,LAS FLORES,6,455,4930
Maíz,2018/19,BUENOS AIRES,LEANDRO N. ALEM,6,462,10400
Maíz,2019/20,BUENOS AIRES,LEANDRO N. ALEM,6,462,9750
Maíz,2020/21,BUENOS AIRES,LEANDRO N. ALEM,6,462,8900
Maíz,2021/22,BUENOS AIRES,LEANDRO N. ALEM,6,462,8100
Maíz,2022/23,BUENOS AIRES,LEANDRO N. ALEM,6,462,5600
Maíz,2018/19,BUENOS AIRES,LINCOLN,6,469,10250
Maíz,2019/20,BUENOS AIRES,LINCOLN,6,469,8900
Maíz,2020/21,BUENOS AIRES,LINCOLN,6,469,8600
Maíz,2021/22,BUENOS AIRES,LINCOLN,6,469,7950
Maíz,2022/23,BUENOS AIRES,LINCOLN,6,469,5700
Maíz,2018/19,BUENOS AIRES,LOBERIA,6,476,8500
Maíz,2019/20,BUENOS AIRES,LOBERIA,6,476,8800
Maíz,2020/21,BUENOS AIRES,LOBERIA,6,476,7500
Maíz,2021/22,BUENOS AIRES,LOBERIA,6,476,7000
Maíz,2022/23,BUENOS AIRES,LOBERIA,6,476,6100
Maíz,2018/19,BUENOS AIRES,LOBOS,6,483,9000
Maíz,2019/20,BUENOS AIRES,LOBOS,6,483,8100
Maíz,2020/21,BUENOS AIRES,LOBOS,6,483,7470
Maíz,2021/22,BUENOS AIRES,LOBOS,6,483,7080
Maíz,2022/23,BUENOS AIRES,LOBOS,6,483,4920
Maíz,2018/19,BUENOS AIRES,LUJAN,6,497,8500
Maíz,2019/20,BUENOS AIRES,LUJAN,6,497,8000
Maíz,2020/21,BUENOS AIRES,LUJAN,6,497,8000
Maíz,2021/22,BUENOS AIRES,LUJAN,6,497,7200
Maíz,2022/23,BUENOS AIRES,LUJAN,6,497,5500
Maíz,2018/19,BUENOS AIRES,MAGDALENA,6,505,8500
Maíz,2019/20,BUENOS AIRES,MAGDALENA,6,505,8000
Maíz,2020/21,BUENOS AIRES,MAGDALENA,6,505,7700
Maíz,2021/22,BUENOS AIRES,MAGDALENA,6,505,6800
Maíz,2022/23,BUENOS AIRES,MAGDALENA,6,505,5500
Maíz,2018/19,BUENOS AIRES,MAIPU,6,511,7600
Maíz,2019/20,BUENOS AIRES,MAIPU,6,511,7800
Maíz,2020/21,BUENOS AIRES,MAIPU,6,511,8000
Maíz,2021/22,BUENOS AIRES,MAIPU,6,511,7500
Maíz,2022/23,BUENOS AIRES,MAIPU,6,511,6500
Maíz,2018/19,BUENOS AIRES,MAR CHIQUITA,6,518,7800
Maíz,2019/20,BUENOS AIRES,MAR CHIQUITA,6,518,8000
Maíz,2020/21,BUENOS AIRES,MAR CHIQUITA,6,518,8200
Maíz,2021/22,BUENOS AIRES,MAR CHIQUITA,6,518,7800
Maíz,2022/23,BUENOS AIRES,MAR CHIQUITA,6,518,7000
Maíz,2018/19,BUENOS AIRES,MARCOS PAZ,6,525,8500
Maíz,2019/20,BUENOS AIRES,MARCOS PAZ,6,525,8000
Maíz,2020/21,BUENOS AIRES,MARCOS PAZ,6,525,7900
Maíz,2021/22,BUENOS AIRES,MARCOS PAZ,6,525,7200
Maíz,2022/23,BUENOS AIRES,MARCOS PAZ,6,525,5500
Maíz,2018/19,BUENOS AIRES,MERCEDES,6,532,9000
Maíz,2019/20,BUENOS AIRES,MERCEDES,6,532,8350
Maíz,2020/21,BUENOS AIRES,MERCEDES,6,532,4500
Maíz,2021/22,BUENOS AIRES,MERCEDES,6,532,4500
Maíz,2022/23,BUENOS AIRES,MERCEDES,6,532,1000
Maíz,2018/19,BUENOS AIRES,MONTE,6,547,8000
Maíz,2019/20,BUENOS AIRES,MONTE,6,547,7550
Maíz,2020/21,BUENOS AIRES,MONTE,6,547,7500
Maíz,2021/22,BUENOS AIRES,MONTE,6,547,6970
Maíz,2022/23,BUENOS AIRES,MONTE,6,547,5100
Maíz,2018/19,BUENOS AIRES,NAVARRO,6,574,8500
Maíz,2019/20,BUENOS AIRES,NAVARRO,6,574,7900
Maíz,2020/21,BUENOS AIRES,NAVARRO,6,574,7680
Maíz,2021/22,BUENOS AIRES,NAVARRO,6,574,7120
Maíz,2022/23,BUENOS AIRES,NAVARRO,6,574,4970
Maíz,2018/19,BUENOS AIRES,NECOCHEA,6,581,6800
Maíz,2019/20,BUENOS AIRES,NECOCHEA,6,581,6100
Maíz,2020/21,BUENOS AIRES,NECOCHEA,6,581,8000
Maíz,2021/22,BUENOS AIRES,NECOCHEA,6,581,3500
Maíz,2022/23,BUENOS AIRES,NECOCHEA,6,581,4800
Maíz,2018/19,BUENOS AIRES,OLAVARRIA,6,595,7800
Maíz,2019/20,BUENOS AIRES,OLAVARRIA,6,595,7600
Maíz,2020/21,BUENOS AIRES,OLAVARRIA,6,595,7000
Maíz,2021/22,BUENOS AIRES,OLAVARRIA,6,595,7800
Maíz,2022/23,BUENOS AIRES,OLAVARRIA,6,595,7000
Maíz,2018/19,BUENOS AIRES,PATAGONES,6,602,7500
Maíz,2019/20,BUENOS AIRES,PATAGONES,6,602,8000
Maíz,2020/21,BUENOS AIRES,PATAGONES,6,602,9500
Maíz,2021/22,BUENOS AIRES,PATAGONES,6,602,8000
Maíz,2022/23,BUENOS AIRES,PATAGONES,6,602,8000
Maíz,2018/19,BUENOS AIRES,PEHUAJO,6,609,9200
Maíz,2019/20,BUENOS AIRES,PEHUAJO,6,609,8800
Maíz,2020/21,BUENOS AIRES,PEHUAJO,6,609,7100
Maíz,2021/22,BUENOS AIRES,PEHUAJO,6,609,8900
Maíz,2022/23,BUENOS AIRES,PEHUAJO,6,609,6700
Maíz,2018/19,BUENOS AIRES,PELLEGRINI,6,616,8000
Maíz,2019/20,BUENOS AIRES,PELLEGRINI,6,616,7600
Maíz,2020/21,BUENOS AIRES,PELLEGRINI,6,616,6000
Maíz,2021/22,BUENOS AIRES,PELLEGRINI,6,616,8000
Maíz,2022/23,BUENOS AIRES,PELLEGRINI,6,616,6400
Maíz,2018/19,BUENOS AIRES,PERGAMINO,6,623,11800
Maíz,2019/20,BUENOS AIRES,PERGAMINO,6,623,9200
Maíz,2020/21,BUENOS AIRES,PERGAMINO,6,623,8400
Maíz,2021/22,BUENOS AIRES,PERGAMINO,6,623,7500
Maíz,2022/23,BUENOS AIRES,PERGAMINO,6,623,4800
Maíz,2018/19,BUENOS AIRES,PILA,6,630,7200
Maíz,2019/20,BUENOS AIRES,PILA,6,630,7200
Maíz,2020/21,BUENOS AIRES,PILA,6,630,7800
Maíz,2021/22,BUENOS AIRES,PILA,6,630,6800
Maíz,2022/23,BUENOS AIRES,PILA,6,630,4000
Maíz,2018/19,BUENOS AIRES,PILAR,6,638,8500
Maíz,2019/20,BUENOS AIRES,PILAR,6,638,8000
Maíz,2020/21,BUENOS AIRES,PILAR,6,638,8100
Maíz,2021/22,BUENOS AIRES,PILAR,6,638,7200
Maíz,2022/23,BUENOS AIRES,PILAR,6,638,5500
Maíz,2018/19,BUENOS AIRES,PUAN,6,651,5000
Maíz,2019/20,BUENOS AIRES,PUAN,6,651,3000
Maíz,2020/21,BUENOS AIRES,PUAN,6,651,5000
Maíz,2021/22,BUENOS AIRES,PUAN,6,651,4100
Maíz,2022/23,BUENOS AIRES,PUAN,6,651,5000
Maíz,2018/19,BUENOS AIRES,PUNTA INDIO,6,655,8500
Maíz,2019/20,BUENOS AIRES,PUNTA INDIO,6,655,8000
Maíz,2020/21,BUENOS AIRES,PUNTA INDIO,6,655,7800
Maíz,2021/22,BUENOS AIRES,PUNTA INDIO,6,655,6500
Maíz,2022/23,BUENOS AIRES,PUNTA INDIO,6,655,5500
Maíz,2018/19,BUENOS AIRES,RAMALLO,6,665,10500
Maíz,2019/20,BUENOS AIRES,RAMALLO,6,665,8700
Maíz,2020/21,BUENOS AIRES,RAMALLO,6,665,8100
Maíz,2021/22,BUENOS AIRES,RAMALLO,6,665,6530
